ID,Address,Business Type,Company Name,Local Authorities,Products Sold,Status
10393,"9 Gardyne Street,  DD8 2PR",Convenience Store,Spar Letham,Angus,Tobacco And Nicotine Vapour Products,Active
10394,"41 MAIN STREET, LEUCHARS KY16 0HE",Convenience Store,J W MITCHELL,Fife,Tobacco And Nicotine Vapour Products,Active
10395,"57 Clippens Road,  PA3 3PU",Supermarket and Other Retail Outlets,Terem Limited t/a Spar Linwood,Renfrewshire,Tobacco And Nicotine Vapour Products,Active
10396,"16 Main Street East,  FK11 7BL",Convenience Store,SHOPSMART RAPLOCH,Clackmannanshire,Tobacco And Nicotine Vapour Products,Inactive
10397,"467 MERRY STREET,  ML1 4BT",Convenience Store,CHEEMA AND SONS SPAR,North Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10398,"20 Ashgrove, Monifieth DD5 4TD",Convenience Store,Wallayz Limited,Angus,Tobacco And Nicotine Vapour Products,Active
10399,"1090 cathcart road, mount florida G42 9XW",Convenience Store,spar mount ltd,Glasgow City,Tobacco Only,Active
10400,"Spar, 25 Northfield Farm Avenue EH8 7QY",Convenience Store,Spar Northfield,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
10401,"6, Station Road AB56 5RZ",Convenience Store,R & P Partnership t/a Spar,Moray,Tobacco And Nicotine Vapour Products,Active
10402,"Spar Stores, 198 Paisley Road PA4 8DS",Convenience Store,Spar Renfrew,Renfrewshire,Tobacco And Nicotine Vapour Products,Active
10403,"The Cross,  EH34 5DA",Convenience Store,Spar Service Station,East Lothian,Tobacco And Nicotine Vapour Products,Active
10404,"Nisa, 349 Shields Road ML1 2LD",Convenience Store,MKA Commercial Ltd,North Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10405,"Bank House, Bellabeg AB36 8UL",Convenience Store,Howse Partnership Ltd,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
10406,"36 BRIDGE STREET,  DG11 2HE",Convenience Store,Spar Shop Lockerbie,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10407,"9 Smiddyhill Road,  AB43 9WL",Convenience Store,JBS Grampian,Aberdeenshire,Tobacco Only,Active
10408,"Spar Stores, 12 St. Modans Place AB43 9NT",Convenience Store,Portknockie Post Office,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
10409,"124 ST QUIVOX ROAD,  KA9 2ER",Convenience Store,C MCCALLUM LTD,South Ayrshire,Tobacco Only,Inactive
10410,"12, St Modans Place AB43 9NT",Confectionary / Tobacconist / Newsagents,MS. Corp Ltd,Aberdeenshire,Tobacco Only,Inactive
10411,"72 Murray Place,  FK8 2BX",Convenience Store,pia retail ltd,Stirling,Tobacco And Nicotine Vapour Products,Active
10412,"32 Ashgrove Road,  AB25 3AD",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10413,"270 Clifton Road,  AB24 4HA",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10414,"5-11 Greenfern Road, Mastrick AB16 5PY",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10415,"60-66 Midstocket Road,  AB15 5JB",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10416,"1-4 Byron Square, Northfield AB16 7LL",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10417,"2-3 Drummers Corner,  AB42 1AB",Convenience Store,C.J. Lang & Son Ltd,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
10418,"43 St Swithin Street,  AB10 6XL",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10419,"225 Victoria Road, Torry AB11 9NQ",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10420,"80-84 Victoria Road, Torry AB11 9DT",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10421,"33 Main Road,  KY16 0AE",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10422,"114-116 Glamis Road,  DD2 2ES",Convenience Store,C.J. Lang & Son Ltd,Dundee City,Tobacco And Nicotine Vapour Products,Active
10423,"301-305 Hilltown,  DD3 7AQ",Convenience Store,C.J. Lang & Son Ltd,Dundee City,Tobacco And Nicotine Vapour Products,Active
10424,"47 Lindsay Street,  DD78 5AP",Convenience Store,C.J. Lang & Son Ltd,Angus,Tobacco And Nicotine Vapour Products,Active
10425,"16 High Street,  DD6 8AD",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10426,"1 Orleans, Menzieshill DD2 4BH",Convenience Store,C.J. Lang & Son Ltd,Dundee City,Tobacco And Nicotine Vapour Products,Active
10427,"254 North Deeside Road,  AB14 0UQ",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10428,"120 Rosemount Viaduct,  AB25 1NX",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10429,"45 St Machar Drive,  AB24 3SE",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10430,"22 Percy Street,  PH1 4LU",Convenience Store,C.J. Lang & Son Ltd,Perth and Kinross,Tobacco And Nicotine Vapour Products,Active
10431,"200 High Street,  PH3 1AF",Convenience Store,C.J. Lang & Son Ltd,Perth and Kinross,Tobacco And Nicotine Vapour Products,Active
10432,"Abronhill Shopping Centre, Pine Road G67 3BE",Convenience Store,C.J. Lang & Son Ltd,North Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10433,"3 Commonside Street,  ML6 6NQ",Convenience Store,C.J. Lang & Son Ltd,North Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10434,"181 Allanton Road,  ML7 5AX",Convenience Store,C.J. Lang & Son Ltd,North Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10435,"76 North Bridge Street,  EH48 4PN",Convenience Store,C.J. Lang & Son Ltd,West Lothian,Tobacco And Nicotine Vapour Products,Active
10436,"1-4 Russellcolt Street,  ML5 2BN",Convenience Store,C.J. Lang & Son Ltd,North Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10437,"17 Crofthead Centre,  EH54 6DG",Convenience Store,C.J. Lang & Son Ltd,West Lothian,Tobacco And Nicotine Vapour Products,Active
10438,"2A Woodburn Avenue,  EH22 2BP",Convenience Store,C.J. Lang & Son Ltd,Midlothian,Tobacco And Nicotine Vapour Products,Active
10439,"1-2 Springfield Road,  EH49 7JH",Convenience Store,C.J. Lang & Son Ltd,West Lothian,Tobacco And Nicotine Vapour Products,Active
10440,"17 Main Road,  KY1 4RE",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10441,"The Harbour,  PH39 4NH",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10442,"Station Road,  IV7 8BJ",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10443,"Claggan Shopping Centre,  PH33 6QL",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10444,"Grange Road,  PH33 6JH",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10445,"Main Street,  IV36 3TL",Convenience Store,C.J. Lang & Son Ltd,Moray,Tobacco And Nicotine Vapour Products,Active
10446,"40 Montague Road,  IV35 5QB",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10447,"Spean Bridge,  PH34 4EP",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10448,"45 Thornbush Road,  IV3 8AB",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10449,"59 Jamieson Avenue,  EH51 0JU",Convenience Store,C.J. Lang & Son Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
10450,"254 Main Street,  FK1 4DY",Convenience Store,C.J. Lang & Son Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
10451,"20-26 Central Avenue,  FK3 8SD",Convenience Store,C.J. Lang & Son Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
10452,"17-20 Charlotte Dundas,  FK3 9EA",Convenience Store,C.J. Lang & Son Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
10453,"2-4 Stirling Road,  G63 0BN",Convenience Store,C.J. Lang & Son Ltd,Stirling,Tobacco And Nicotine Vapour Products,Active
10454,"2 Glenbervie Crescent,  FK5 4NS",Convenience Store,C.J. Lang & Son Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
10455,"91 Newhouse Road,  FK3 8NJ",Convenience Store,C.J. Lang & Son Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
10456,"71 Port Dundas Road,  G4 0HF",Convenience Store,C.J. Lang & Son Ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
10457,"326 Main Street,  FK5 3JS",Convenience Store,C.J. Lang & Son Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
10458,"6-12 Westwood Square,  G75 8JQ",Convenience Store,C.J. Lang & Son Ltd,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10459,"Roman Road,  FK4 2DE",Convenience Store,C.J. Lang & Son Ltd,Falkirk,Tobacco And Nicotine Vapour Products,Active
10460,"87 Main Street,  G46 7RY",Convenience Store,C.J. Lang & Son Ltd,East Renfrewshire,Tobacco And Nicotine Vapour Products,Active
10461,"Bargarran Shopping Precinct,  PA8 6BS",Convenience Store,C.J. Lang & Son Ltd,Renfrewshire,Tobacco And Nicotine Vapour Products,Active
10462,"15-19 Baird Avenue,  KA13 7AP",Convenience Store,C.J. Lang & Son Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
10463,"25 Holehouse Road,  KA30 9EL",Convenience Store,C.J. Lang & Son Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
10464,"Cardow Crescent,  KA11 2DH",Convenience Store,C.J. Lang & Son Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
10465,"The Cross,  PA12 4AH",Convenience Store,C.J. Lang & Son Ltd,Renfrewshire,Tobacco And Nicotine Vapour Products,Active
10466,"59 Princess Street,  PA14 5JH",Convenience Store,C.J. Lang & Son Ltd,Inverclyde,Tobacco And Nicotine Vapour Products,Active
10467,"8-12 Wheatley Road,  KA21 6ES",Convenience Store,C.J. Lang & Son Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
10468,"Ardgowen Road,  PA18 6AT",Convenience Store,C.J. Lang & Son Ltd,Inverclyde,Tobacco And Nicotine Vapour Products,Active
10469,"Orchard Street,  KA23 9AZ",Convenience Store,C.J. Lang & Son Ltd,North Ayrshire,Tobacco And Nicotine Vapour Products,Active
10470,"25 Munro Avenue,  KA1 2PJ",Convenience Store,C.J. Lang & Son Ltd,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
10471,"11 Boswell Park,  KA7 1NP",Convenience Store,C.J. Lang & Son Ltd,South Ayrshire,Tobacco And Nicotine Vapour Products,Active
10472,"14 Kilmarnock Road,  KA2 0HA",Convenience Store,C.J. Lang & Son Ltd,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
10473,"21-25 Mount Oliphant Crescent,  KA7 3EN",Convenience Store,C.J. Lang & Son Ltd,South Ayrshire,Tobacco And Nicotine Vapour Products,Active
10474,"136 Hillfoot Road,  KA7 3LB",Convenience Store,C.J. Lang & Son Ltd,South Ayrshire,Tobacco And Nicotine Vapour Products,Active
10475,"Cornhill Shopping Centre,  KA7 3YF",Convenience Store,C.J. Lang & Son Ltd,South Ayrshire,Tobacco And Nicotine Vapour Products,Active
10476,"21 Carradle Drive,  KA9 2LQ",Convenience Store,C.J. Lang & Son Ltd,South Ayrshire,Tobacco And Nicotine Vapour Products,Active
10477,"1 The Cross,  ML9 3LQ",Convenience Store,C.J. Lang & Son Ltd,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10478,"Logan Drive,  KA10 6PW",Convenience Store,C.J. Lang & Son Ltd,South Ayrshire,Tobacco And Nicotine Vapour Products,Active
10479,"12 Portland Street,  KA10 6EA",Convenience Store,C.J. Lang & Son Ltd,South Ayrshire,Tobacco And Nicotine Vapour Products,Active
10480,"74 Main Street,  KA8 0LQ",Convenience Store,C.J. Lang & Son Ltd,South Ayrshire,Tobacco And Nicotine Vapour Products,Active
10481,"53 Butts Street,  DG12 5BD",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10482,"3 Melbourne Avenue,  DG12 6GG",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10483,"5 Marigold Bank,  TD1 2NB",Convenience Store,C.J. Lang & Son Ltd,Scottish Borders,Tobacco And Nicotine Vapour Products,Active
10484,"High Street,  DG7 2HP",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10485,"Gillbrae Road,  DG1 4AT",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10486,"101 Central Avenue,  DG16 5AG",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10487,"Drumlanrig Street,  DG3 5LS",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10488,"19 Castle Street,  DG4 6AB",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10489,"73-74 Whitesands,  DG1 2RT",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10490,"Spar Stores, 1 Rosevale Street DG1 2EP",Convenience Store,C.J. Lang & Son Ltd,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
10491,"Lothian Road,  TD8 6LA",Convenience Store,C.J. Lang & Son Ltd,Scottish Borders,Tobacco And Nicotine Vapour Products,Active
10492,"85 Brechin Road,  DD11 1TA",Convenience Store,J&P Croall,Angus,Tobacco Only,Active
10493,"76 Ballindean Road,  DD4 8NU",Convenience Store,C.J. Lang & Son Ltd,Dundee City,Tobacco And Nicotine Vapour Products,Active
10494,"55-57 Bighty Avenue,  KY7 5AD",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10495,"Glamis Centre,  KY7 4RH",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10496,"54 Commercial Road,  KY15 7JS",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10497,"83 Macalpine Road,  DD3 8RE",Convenience Store,C.J. Lang & Son Ltd,Dundee City,Tobacco And Nicotine Vapour Products,Active
10498,"306 Perth Road,  DD2 1AU",Convenience Store,C.J. Lang & Son Ltd,Dundee City,Tobacco And Nicotine Vapour Products,Active
10499,"Tom Morris Drive,  KY16 8EL",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10500,"49 Main Street,  KY1 4AG",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10501,"493 Kilbowie Road, Clydebank G81 2AX",Convenience Store,Spar Kilbowie Road,West Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
10502,"21 Regent Street,  AB55 5DW",Convenience Store,C.J. Lang & Son Ltd,Moray,Tobacco And Nicotine Vapour Products,Active
10503,"9 mamore place, auldhouse G43 2YY",Convenience Store,spar store,Glasgow City,Tobacco Only,Active
10504,"18 Barbieston Road,  KA6 6DZ",Convenience Store,C.J. Lang & Son Ltd,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
10505,"55 Alexander Street,  ML6 0BD",Convenience Store,Spar Store,North Lanarkshire,Tobacco Only,Inactive
10506,"2 Cypress Lane, Stewart Avenue ML3 8SR",Convenience Store,C.J. Lang & Son Ltd,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
10507,"Unit 1 Culloden Retail, Barnchurch Road IV2 7WB",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10508,"164-170 Dorchester Avenue,  G12 0DZ",Convenience Store,C.J. Lang & Son Ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
10509,"105-107 Cleveden Road,  G12 0JU",Convenience Store,C.J. Lang & Son Ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
10510,"Main Street,  KY15 7EY",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10511,"2-4 Dunrobin Street,  KW8 6JA",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10512,"8 Main Street,  IV20 1UE",Confectionary / Tobacconist / Newsagents,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10513,"104 ABBEY ROAD, SCONE PH2 6RU",Convenience Store,S.HUTCHISON(SCONE)LTD,Perth and Kinross,Tobacco And Nicotine Vapour Products,Active
10514,"43 Barry Road,  DD7 7QQ",Convenience Store,C.J. Lang & Son Ltd,Angus,Tobacco And Nicotine Vapour Products,Active
10515,"83 High Street,  DD7 7EA",Convenience Store,C.J. Lang & Son Ltd,Angus,Tobacco And Nicotine Vapour Products,Active
10516,"The Square,  AB41 7GX",Convenience Store,C.J. Lang & Son Ltd,Aberdeenshire,Tobacco And Nicotine Vapour Products,Active
10517,"Marshall Way,  PH1 3EX",Convenience Store,C.J. Lang & Son Ltd,Perth and Kinross,Tobacco And Nicotine Vapour Products,Active
10518,"SPAR Ardersier, Station Road IV2 7SU",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10519,"42 Boyndie Street West,  AB45 1EP",Convenience Store,Cheyne's of Banff Ltd,Aberdeenshire,Tobacco Only,Inactive
10520,"59 Montgomerie Street, Tarbolton KA5 5QD",Convenience Store,C.J. Lang & Son Ltd,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
10521,"Spar Stores, Commercial Buildings, The Square, Meigle PH12 8RN",Convenience Store,C.J. Lang & Son Ltd,Perth and Kinross,Tobacco And Nicotine Vapour Products,Active
10522,"Spar Stores, 7-13 Provost Watt Drive AB12 5BT",Convenience Store,C.J. Lang & Son Ltd,Aberdeen City,Tobacco And Nicotine Vapour Products,Active
10523,"Scoonie Street,  KY8 4HF",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10524,"(Loades), Reraig, Balmacara IV40 8DH",Convenience Store,C.J. Lang & Son Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
10525,"2 Redcastle Square, Gartloch Road GARTHAMLOCK G33 5ES",Convenience Store,C.J. Lang & Son Ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
10526,"Former Janitors House, Pittsburgh Road, Halbeath KY11 8SS",Convenience Store,C.J. Lang & Son Ltd,Fife,Tobacco And Nicotine Vapour Products,Active
10527,"Spar Store, 12 Havannah Street G4 0UB",Convenience Store,C.J. Lang & Son Ltd,Glasgow City,Tobacco And Nicotine Vapour Products,Active
10528,"Unit 1 Lothian Crescent,  DD4 0HU",Convenience Store,Alicia Investment Limited,Dundee City,Tobacco Only,Active
10529,"Spar Stores, 7 Stoneyetts Drive, Lenzie, Kirkintilloch G66 3EW",Convenience Store,Lenzies Retail Limited,East Dunbartonshire,Tobacco And Nicotine Vapour Products,Active
10530,"7 High Street,  DD9 7TE",Convenience Store,Glenesk Stores Ltd (T/A Spar Edzell),Angus,Tobacco And Nicotine Vapour Products,Active
10531,"Post Office, Mid Street AB55 5BL",Convenience Store,P & B McBain Partnership t/a Spar,Moray,Tobacco Only,Inactive
10532,"172, High Street IV36 1QQ",Convenience Store,P & B McBain Partnership t/a Spar,Moray,Tobacco Only,Active
10533,"58 Maryhill Road,  G20 7QB",Confectionary / Tobacconist / Newsagents,Spark Newsagent Ltd,Glasgow City,Tobacco Only,Active
10534,"43 Hallhill road,  PA5 0SA",Convenience Store,Spateston Newsagents limited,Renfrewshire,Tobacco And Nicotine Vapour Products,Active
10535,"23 Hallhill Road,  PA5 0SA",Convenience Store,Spateson Superstore,Renfrewshire,Tobacco Only,Inactive
10536,"39 Hallhill road, Spateston PA5 0SA",Convenience Store,Spateston Superstore,Renfrewshire,Tobacco And Nicotine Vapour Products,Active
10537,"Special Moments, 180 Main Street, Cambuslang G72 7EN",Convenience Store,Special Moments Cambuslang ,South Lanarkshire,Nicotine Vapour Products Only,Active
10538,"34/37a Strathmartine Road,  DD3 7RW",Convenience Store,Spend & Save Superstore,Dundee City,Tobacco And Nicotine Vapour Products,Active
